;id;f0_mean;f0_std;duration;energy;tfidf;Participant;words_id
4861;9440;0.87546;62.4336141317;0.83721;1.05413;2.05995850622;B;Bed002.w.13,667
4862;9441;0.00000;0.0;0.19147;1.19049;0.0112221460596;B;Bed002.w.13,668
4863;9442;0.51004;51.578994944;0.90461;1.13331;0.00562062348219;B;Bed002.w.13,669
4864;9443;1.07665;39.2592984852;0.62551;1.08292;1.04224091089;B;Bed002.w.13,670
4865;9444;0.64104;53.6251352388;0.91092;0.89007;0.980932622011;B;Bed002.w.13,671
4866;9445;0.88658;50.0323022449;1.23160;0.80723;0.197284583308;B;Bed002.w.13,673
4867;9446;0.70005;66.37026008;0.86364;1.01913;3.43326417704;B;Bed002.w.13,674
4868;9447;0.47600;47.0090282812;0.38210;0.91094;0.602169371366;B;Bed002.w.13,675
4869;9448;0.72807;53.0971258935;0.90741;0.86771;1.22616577751;B;Bed002.w.13,676
4870;9449;1.09558;21.7342874;0.57143;0.93815;0.669905205276;B;Bed002.w.13,677
4871;9450;0.36335;38.2757454815;0.53882;0.74507;0.197284583308;B;Bed002.w.13,678
4872;9451;0.40941;43.1280194921;0.77348;0.85403;0.686652835408;B;Bed002.w.13,679
4873;9452;0.63527;50.189929;0.35624;0.82277;0.0146937756705;B;Bed002.w.13,680
4874;9453;0.97223;38.3951348844;1.23240;1.02394;0.214579011065;B;Bed002.w.13,681
4875;9454;1.06101;34.9277306771;1.16364;0.96341;3.43326417704;B;Bed002.w.13,683
4876;9455;1.20264;2.77024601653;1.27273;0.93038;1.5258951898;B;Bed002.w.13,684
4877;9456;0.60768;49.7883857449;0.94268;0.87372;1.71663208852;B;Bed002.w.13,685
4878;9457;1.14475;9.1705472;1.56250;0.86703;3.43326417704;B;Bed002.w.13,686
4879;9458;1.01386;50.9733636653;0.77778;1.01700;0.490466311006;B;Bed002.w.13,687
4880;9459;0.34674;39.8464010579;0.71247;1.00021;0.0146937756705;B;Bed002.w.13,688
4881;9460;1.15380;16.5741097521;0.63683;0.99852;0.602169371366;B;Bed002.w.13,689
4882;9461;0.80647;47.0071792826;1.00000;1.00000;3.43326417704;B;Bed002.w.13,690
4883;9462;0.70924;49.442387699;1.00000;1.00000;3.43326417704;B;Bed002.w.13,691
4884;9463;0.81477;32.1859317917;0.92060;0.77570;0.947107359183;B;Bed002.w.13,692
4885;9464;0.47996;37.9196446667;0.14360;0.61562;0.0112221460596;B;Bed002.w.13,693
4886;9465;0.91407;19.298984898;0.73043;0.81396;0.343326417704;B;Bed002.w.13,694
4887;9466;0.27290;33.7434212143;0.66574;0.76567;1.18018456086;B;Bed002.w.13,696
4888;9467;0.34622;39.7866787438;0.54521;1.14925;0.441293596021;B;Bed002.w.13,697
4889;9468;0.30583;37.1732353846;0.70787;1.50203;0.890105527381;B;Bed002.w.13,698
4890;9469;0.68391;49.1209816529;0.84882;1.28994;0.490466311006;B;Bed002.w.13,699
4891;9470;1.22873;0.67616704142;0.44749;0.87369;0.536447527663;B;Bed002.w.13,700
4892;9471;0.98108;27.33989431;1.15891;0.99718;0.197597938247;B;Bed002.w.13,701
4893;9473;1.52759;9.2066911;0.41428;1.01235;0.970270310903;B;Bed002.w.13,705
4894;9474;2.01936;22.12524968;0.33962;0.99434;0.785782294041;B;Bed002.w.13,706
4895;9475;2.03026;17.70510675;0.80292;1.04634;2.00273743661;B;Bed002.w.13,707
4896;9476;1.22070;59.3496791006;1.02941;1.07741;2.05995850622;B;Bed002.w.13,708
4897;9477;0.00000;0.0;0.59373;1.16555;0.0146937756705;B;Bed002.w.13,709
4898;9478;0.39993;45.959744595;1.28814;1.10220;0.903490572905;B;Bed002.w.13,710
4899;9479;0.84863;63.8761815646;1.19489;1.10332;0.464921190641;B;Bed002.w.13,711
4900;9480;1.63206;3.78763881633;0.23934;1.08525;0.0112221460596;B;Bed002.w.13,712
4901;9481;0.87849;55.7765750848;1.43478;1.08888;0.85831604426;B;Bed002.w.13,713
4902;9482;1.17369;46.3643455625;1.09402;0.94545;1.71663208852;B;Bed002.w.13,715
4903;9483;1.25883;22.1012449136;0.43736;1.00869;1.00920157365;B;Bed002.w.13,717
4904;9484;0.77471;57.606836872;1.13514;0.92476;1.71663208852;B;Bed002.w.13,718
4905;9485;0.25450;31.5968420204;0.82076;0.85242;1.10794581012;B;Bed002.w.13,719
4906;9486;0.38570;42.32917001;0.44248;0.83357;0.42915802213;B;Bed002.w.13,720
4907;9487;1.45193;38.2371828056;0.45283;0.78365;0.785782294041;B;Bed002.w.13,722
4908;9488;1.43573;36.6660254556;1.10294;0.94643;2.05995850622;B;Bed002.w.13,723
4909;9489;0.81727;57.3950843457;0.41561;0.92011;0.0146937756705;B;Bed002.w.13,724
4910;9490;0.69781;58.0327190028;1.15012;0.99878;0.903490572905;B;Bed002.w.13,725
4911;9491;1.36997;34.5740661837;0.70809;1.15120;0.464921190641;B;Bed002.w.13,726
4912;9492;1.58775;4.2736345;0.14360;1.21396;0.0112221460596;B;Bed002.w.13,727
4913;9493;1.74355;15.4855976194;0.86957;1.14730;0.85831604426;B;Bed002.w.13,728
4914;9494;1.13045;63.9914099753;0.69045;1.16495;0.947107359183;B;Bed002.w.13,729
4915;9495;0.73773;52.9866880165;0.70051;1.13649;0.602169371366;B;Bed002.w.13,730
4916;9496;1.63433;32.0153736983;1.00000;1.00000;3.43326417704;B;Bed002.w.13,731
4917;9497;0.69176;49.7996342273;1.03448;0.87739;0.00236125459219;B;Bed002.w.13,732
4918;9498;0.52608;52.8986593719;0.45839;1.03714;0.448184732471;B;Bed002.w.13,734
4919;9499;1.47426;2.48124218667;0.87206;1.08428;1.10794581012;B;Bed002.w.13,735
4920;9500;1.40799;3.59008878125;0.53882;1.08121;0.197284583308;B;Bed002.w.13,736
4921;9501;0.61268;48.4054699545;1.33414;1.09185;0.903490572905;B;Bed002.w.13,738
4922;9502;0.97195;45.1704621107;1.14806;1.00450;1.00920157365;B;Bed002.w.13,739
4923;9503;0.63853;53.1032166205;1.42495;1.10138;0.0146937756705;B;Bed002.w.13,740
4924;9504;1.05375;35.6796942245;1.08261;1.04704;0.602169371366;B;Bed002.w.13,741
4925;9505;1.24562;18.7768256385;1.00000;0.97875;1.71663208852;B;Bed002.w.13,742
4926;9506;0.88115;44.7576995625;0.60317;0.81401;0.343326417704;B;Bed002.w.13,743
4927;9507;0.43838;41.0484043237;1.15400;0.97578;0.613082888757;B;Bed002.w.13,744
4928;9508;0.48215;47.2873113674;1.62519;1.11757;0.448184732471;B;Bed002.w.13,746
4929;9509;1.02077;31.6264288274;1.43847;1.03479;0.71806832461;B;Bed002.w.13,748
4930;9512;0.86271;68.1592925;0.45839;0.87934;0.448184732471;B;Bed002.w.13,753
4931;9513;1.07464;64.6880774603;1.17119;0.95276;0.980932622011;B;Bed002.w.13,754
4932;9514;1.04196;55.6143329751;1.36842;1.08662;0.968356562755;B;Bed002.w.13,755
4933;9515;0.90677;54.5830772608;0.80460;1.09788;1.09864453665;B;Bed002.w.13,756
4934;9516;1.42322;2.22383333333;0.55238;1.00009;0.0191624047091;B;Bed002.w.13,757
4935;9517;0.72227;52.3087103229;0.94828;0.93991;0.127157932483;B;Bed002.w.13,758
4936;9518;0.98708;45.0326835872;0.71495;0.96549;2.28884278469;B;Bed002.w.13,759
4937;9519;1.19854;3.33524003556;0.87206;0.94830;1.10794581012;B;Bed002.w.13,760
4938;9520;1.20120;2.07821968;0.37736;0.81426;0.785782294041;B;Bed002.w.13,761
4939;9521;0.62982;45.7676525365;1.00000;1.00000;3.43326417704;B;Bed002.w.13,762
4940;9522;0.45526;46.75917506;1.15395;1.09195;1.18018456086;B;Bed002.w.13,764
4941;9523;1.09199;28.7578978056;1.00000;1.00000;3.43326417704;B;Bed002.w.13,765
4942;9524;0.92189;38.8454811733;0.99268;1.03613;1.26119908544;B;Bed002.w.13,766
4943;9525;0.69003;54.5167414444;1.33023;0.85689;1.32048622194;B;Bed002.w.13,767
4944;9526;0.69790;60.1512025785;0.75207;0.93454;1.32048622194;B;Bed002.w.13,768
4945;9527;0.94298;74.5014705625;0.90909;0.97122;0.85831604426;B;Bed002.w.13,769
4946;9528;1.02723;52.7524727437;0.86364;0.97028;1.71663208852;B;Bed002.w.13,770
4947;9529;0.13183;18.5983249362;1.00000;1.00000;3.43326417704;B;Bed002.w.13,771
4948;9530;1.10937;14.2751400277;0.75636;0.88081;1.41369701408;B;Bed002.w.13,773
4949;9531;0.72688;46.2202071104;1.50000;0.81890;2.28884278469;B;Bed002.w.13,774
4950;9532;1.01399;40.0558419375;0.38269;0.76855;1.00920157365;B;Bed002.w.13,776
4951;9533;1.28366;3.14453996;0.67013;0.95700;1.24307840893;B;Bed002.w.13,777
4952;9534;1.18669;8.23010677333;1.31181;0.82489;0.490466311006;B;Bed002.w.13,779
4953;9535;0.51778;40.9077065625;0.95702;0.75662;0.775253201267;B;Bed002.w.13,780
4954;9536;0.42324;44.5852457778;0.43736;0.79433;1.00920157365;B;Bed002.w.13,781
4955;9537;0.71575;48.4700466122;0.94997;0.81017;0.0146937756705;B;Bed002.w.13,782
4956;9538;1.22159;1.45236311111;0.44578;0.89627;0.602169371366;B;Bed002.w.13,783
4957;9539;1.51202;16.8401714083;0.92308;0.97893;1.71663208852;B;Bed002.w.13,784
4958;9540;1.48181;12.0223890139;0.99732;0.97439;0.947107359183;B;Bed002.w.13,785
4959;9541;0.97580;41.5395684375;0.38210;0.99610;0.602169371366;B;Bed002.w.13,786
4960;9542;0.45387;46.2028568927;1.17500;1.18501;1.71663208852;B;Bed002.w.13,787
4961;9543;0.86851;75.715700585;1.16584;1.13750;0.308993775934;B;Bed002.w.13,789
4962;9544;1.64147;12.7768070727;0.93605;1.06447;0.197597938247;B;Bed002.w.13,790
4963;9545;1.45993;2.42828517333;0.57534;0.96630;0.536447527663;B;Bed002.w.13,791
4964;9546;1.37417;3.66915503704;0.50946;0.92889;0.602169371366;B;Bed002.w.13,792
4965;9547;0.87861;48.4864123289;1.00000;1.00000;3.43326417704;B;Bed002.w.13,793
4966;9548;0.88492;33.5329451272;1.17143;0.86606;1.71663208852;B;Bed002.w.13,794
4967;9550;0.90099;47.4558468;1.00356;1.10859;0.795071704157;B;Bed002.w.13,802
4968;9551;1.74016;13.7707171302;0.96350;0.88991;2.00273743661;B;Bed002.w.13,803
4969;9552;1.60950;8.86302614222;0.92336;1.06751;1.10794581012;B;Bed002.w.13,804
4970;9553;0.75626;65.1807156694;0.49978;0.96165;0.441293596021;B;Bed002.w.13,805
4971;9554;0.87935;37.8901976425;1.00000;1.00000;3.43326417704;B;Bed002.w.13,806
4972;9555;0.53107;41.9575125;0.83904;1.07520;0.039322535993;B;Bed002.w.13,808
4973;9556;0.86747;51.4018610625;0.98405;1.14291;1.00920157365;B;Bed002.w.13,809
4974;9557;1.58532;17.6517425547;0.91289;1.18004;0.214579011065;B;Bed002.w.13,810
4975;9558;1.18802;19.77667026;0.64542;0.80541;0.039322535993;B;Bed002.w.13,812
4976;9559;1.49286;5.5324099;0.54670;0.94096;1.00920157365;B;Bed002.w.13,813
4977;9560;1.73561;8.114398375;0.80501;1.04315;1.09864453665;B;Bed002.w.13,814
4978;9561;1.74227;7.04914224913;1.00000;1.00000;3.43326417704;B;Bed002.w.13,815
4979;9562;1.09826;53.3965897751;0.83122;1.07039;0.0146937756705;B;Bed002.w.13,816
4980;9563;1.49724;2.51415224852;0.89156;1.11088;0.602169371366;B;Bed002.w.13,817
4981;9564;1.23165;17.11811975;0.31667;0.83396;0.0591214003426;B;Bed002.w.13,819
4982;9565;1.25301;37.8339448929;1.00000;1.00000;3.43326417704;B;Bed002.w.13,820
4983;9566;0.78129;65.357679301;0.74074;0.85477;0.961313969571;B;Bed002.w.13,824
4984;9567;1.42393;44.99981596;0.57315;1.10648;0.602169371366;B;Bed002.w.13,825
4985;9568;0.89005;62.506202321;0.75234;1.09830;0.490466311006;B;Bed002.w.13,826
4986;9569;0.77566;61.2818238;0.45434;1.16250;0.441293596021;B;Bed002.w.13,827
4987;9570;0.60156;58.4949595266;1.03704;1.03187;1.71663208852;B;Bed002.w.13,828
4988;9571;0.73424;58.0095328;0.76717;1.10428;0.947107359183;B;Bed002.w.13,829
4989;9572;0.49154;48.0809482494;0.91045;1.06268;1.71663208852;B;Bed002.w.13,830
4990;9573;0.34208;40.53953925;0.92370;0.92580;0.197284583308;B;Bed002.w.13,832
4991;9574;0.63756;63.6266040997;1.13636;0.98087;3.43326417704;B;Bed002.w.13,833
4992;9575;0.67186;70.7750311111;0.43736;0.88747;1.00920157365;B;Bed002.w.13,834
4993;9576;0.94522;64.0101783061;0.89059;0.85149;0.0146937756705;B;Bed002.w.13,835
4994;9577;0.84555;50.665258;1.08261;1.05947;0.602169371366;B;Bed002.w.13,836
4995;9578;1.04148;43.8846459378;1.14629;0.79471;0.602169371366;B;Bed002.w.13,837
4996;9579;0.78190;66.6040910712;1.08824;0.93607;3.43326417704;B;Bed002.w.13,838
4997;9580;1.52482;9.67793138272;0.66237;0.91819;1.71663208852;B;Bed002.w.13,840
4998;9581;1.11774;66.9925637717;1.00000;1.02961;1.71663208852;B;Bed002.w.13,842
4999;9582;1.60495;8.5887321376;0.97143;1.08648;1.71663208852;B;Bed002.w.13,843
5000;9583;1.41296;52.5328871419;1.09339;1.19135;1.00920157365;B;Bed002.w.13,850
5001;9584;1.46562;9.42857621453;1.27181;1.04982;0.936344775556;B;Bed002.w.13,851
5002;9585;1.69131;19.2854024463;0.96241;1.04151;1.71663208852;B;Bed002.w.13,852
5003;9586;1.73204;7.30488458025;0.83168;1.07522;0.42915802213;B;Bed002.w.13,853
5004;9587;1.07131;52.9000240234;0.93398;1.18178;0.947107359183;B;Bed002.w.13,854
5005;9588;1.44488;3.29757472;0.63683;1.12383;0.602169371366;B;Bed002.w.13,855
5006;9589;0.52553;48.8363629099;1.13793;0.89738;2.28884278469;B;Bed002.w.13,856
5007;9591;0.53954;50.3773619174;0.77893;0.93135;1.32048622194;B;Bed002.w.13,860
5008;9592;0.00000;0.0;0.63683;0.72718;0.602169371366;B;Bed002.w.13,861
5009;9593;0.77453;73.430962992;1.00000;1.00000;3.43326417704;B;Bed002.w.13,863
5010;9594;0.91118;61.7045709592;0.91176;1.06393;3.43326417704;B;Bed002.w.13,864
5011;9595;0.39972;47.370672125;1.45389;0.97051;0.441293596021;B;Bed002.w.13,865
5012;9596;1.78823;17.53458482;1.37559;0.95948;0.762947594898;B;Bed002.w.13,866
5013;9597;2.00989;13.3078205556;0.19147;1.01560;0.0112221460596;B;Bed002.w.13,867
5014;9598;1.16066;51.6623303627;1.00000;1.00000;3.43326417704;B;Bed002.w.13,868
5015;9599;0.78147;42.3763673793;1.06383;0.96775;2.05995850622;B;Bed002.w.13,869
5016;9600;1.31991;16.0432431479;1.08738;1.02111;2.14579011065;B;Bed002.w.13,875
5017;9601;0.86153;45.3777003333;0.72479;1.14256;0.795071704157;B;Bed002.w.13,877
5018;9602;1.42820;3.49845441667;0.82788;1.05039;0.602169371366;B;Bed002.w.13,878
5019;9603;0.91544;60.6601952549;0.86897;1.02572;2.28884278469;B;Bed002.w.13,879
5020;9604;0.84627;40.11650442;0.57143;0.89055;0.669905205276;B;Bed002.w.13,880
5021;9605;1.09521;6.81766325;0.32802;0.95532;1.00920157365;B;Bed002.w.13,881
5022;9606;0.68586;44.6248459031;0.60345;0.88225;1.09864453665;B;Bed002.w.13,882
5023;9607;1.36827;5.56527786667;0.80501;0.94283;1.09864453665;B;Bed002.w.13,883
5024;9608;1.23776;2.25836533884;0.54774;1.01940;0.214579011065;B;Bed002.w.13,884
5025;9609;0.60129;47.505394125;0.27261;1.04953;0.441293596021;B;Bed002.w.13,885
5026;9610;0.55958;46.3157365624;0.71809;0.88493;2.05995850622;B;Bed002.w.13,886
5027;9611;0.73341;45.527466398;0.86857;0.80289;0.85831604426;B;Bed002.w.13,887
5028;9612;0.20696;25.2702277893;0.64925;0.73201;0.542094343743;B;Bed002.w.13,888
5029;9613;0.50127;52.8049586667;0.33337;0.92205;0.448184732471;B;Bed002.w.13,890
5030;9614;1.10652;51.1086253889;0.88889;1.01789;1.14442139235;B;Bed002.w.13,891
5031;9615;1.36553;4.73945622222;0.14360;1.09780;0.0112221460596;B;Bed002.w.13,894
5032;9616;1.14592;24.5168533772;0.42000;1.07644;0.624229850371;B;Bed002.w.13,895
5033;9617;0.61444;48.5449698;1.06296;0.84191;1.22616577751;B;Bed002.w.13,896
5034;9618;1.22898;0.862409583333;0.71071;0.86015;1.00920157365;B;Bed002.w.13,897
5035;9619;1.19601;12.5481434688;0.68432;0.90418;1.41369701408;B;Bed002.w.13,898
5036;9620;1.25829;4.82450854671;0.89445;0.93138;1.09864453665;B;Bed002.w.13,900
5037;9621;1.29675;5.79879639669;0.54774;1.18725;0.214579011065;B;Bed002.w.13,901
5038;9622;1.10733;14.1151596805;0.64229;1.47577;0.480656984786;B;Bed002.w.13,902
5039;9636;1.38709;17.5342465792;0.93873;1.15191;2.1127779551;B;Bed002.w.13,923
5040;9637;1.44144;2.90951800694;0.85333;0.98136;3.43326417704;B;Bed002.w.13,924
5041;9638;1.44469;0.596795357143;0.67606;0.90474;0.85831604426;B;Bed002.w.13,926
5042;9639;1.38557;2.87101114062;0.72263;0.96311;2.00273743661;B;Bed002.w.13,927
5043;9640;0.81808;45.6238348651;1.07725;1.01102;1.10794581012;B;Bed002.w.13,928
5044;9654;0.50801;40.13613475;0.19178;1.17327;1.08489947552;B;Bed002.w.13,955
5045;9655;1.20672;41.110806625;0.32802;1.20627;1.00048366619;B;Bed002.w.13,956
5046;9656;1.36985;76.8036935309;1.02862;1.11345;2.77734265734;B;Bed002.w.13,957
5047;9657;1.09010;86.1243895;0.45702;1.09348;1.87658287658;B;Bed002.w.13,958
5048;9658;2.18019;0.0;0.14360;0.96473;0.01080734146;B;Bed002.w.13,959
5049;9659;0.32299;43.475686332;0.84457;1.07574;4.3395979021;B;Bed002.w.13,960
5050;9662;0.48967;51.5830688889;0.49634;0.65099;0.708505779934;B;Bed002.w.13,966
5051;9663;0.74445;53.4691291736;0.59373;0.87154;0.011006060409;B;Bed002.w.13,967
5052;9664;1.06046;37.236796;1.00000;1.00000;34.7167832168;B;Bed002.w.13,968
5053;9665;0.38057;38.2671279339;0.32126;0.81551;0.0345669929142;B;Bed002.w.13,969
5054;9666;0.70591;41.094567723;1.17985;0.87252;1.52145265093;B;Bed002.w.13,970
5055;9667;0.84867;41.2615739645;0.74661;1.03958;2.89306526807;B;Bed002.w.13,971
5056;9737;1.89047;6.34746158333;0.64229;1.11156;4.16601398601;B;Bed002.w.14,059
5057;9738;1.82241;47.9940321667;0.55031;1.14171;2.77734265734;B;Bed002.w.14,062
5058;9739;1.93225;15.6884703125;0.86364;1.20344;7.71484071484;B;Bed002.w.14,063
5059;9740;1.33383;28.816567679;0.34207;1.19020;0.00347083540451;B;Bed002.w.14,064
5060;9741;0.66958;49.5945172559;1.37755;1.02714;11.5722610723;B;Bed002.w.14,065
5061;9742;0.98410;43.4832653151;2.28588;0.95990;0.730879646669;B;Bed002.w.14,067
5062;9743;1.09393;33.2900216405;0.56372;1.09600;0.907628319393;B;Bed002.w.14,068
5063;9744;1.12711;27.3168378776;0.52485;0.88788;0.907628319393;B;Bed002.w.14,070
5064;9745;0.58720;55.67056216;0.87961;0.92030;0.00347083540451;B;Bed002.w.14,072
5065;9746;1.01246;72.5146309;1.17689;1.09644;1.05202373384;B;Bed002.w.14,073
5066;9747;0.62660;61.8817614844;0.82417;1.03392;1.85982767233;B;Bed002.w.14,074
5067;9748;0.65291;61.90057236;0.45434;1.04231;0.803216064142;B;Bed002.w.14,075
5068;9749;0.84964;61.9634658462;0.75000;1.03183;3.15607120153;B;Bed002.w.14,076
5069;9750;1.34134;19.2680807603;0.76717;0.98612;1.34677176272;B;Bed002.w.14,077
5070;9751;0.99737;46.0986133535;0.89418;0.86267;0.907628319393;B;Bed002.w.14,078
5071;9752;1.18249;53.3853725306;0.26667;0.81343;0.0427020703773;B;Bed002.w.14,080
5072;9753;1.48934;16.7603926281;0.51327;0.87829;2.16979895105;B;Bed002.w.14,081
5073;9754;1.38534;6.02943438272;1.28405;0.93813;2.31445221445;B;Bed002.w.14,082
5074;9755;1.26422;39.6608133306;1.11111;0.99213;8.6791958042;B;Bed002.w.14,083
5075;9756;1.14432;41.8414633564;2.84990;0.96939;0.011006060409;B;Bed002.w.14,084
5076;9757;1.24939;43.8709803457;1.04545;1.06501;4.3395979021;B;Bed002.w.14,085
5077;9758;1.18490;53.8944788673;1.16766;1.07582;0.00694196824971;B;Bed002.w.14,086
5078;9759;1.36186;25.7752593889;1.17985;1.07783;1.52145265093;B;Bed002.w.14,087
5079;9760;1.38056;5.98209582099;1.01269;0.95567;0.862528775572;B;Bed002.w.14,088
5080;9761;0.96397;41.5414607603;0.50635;1.04792;0.862528775572;B;Bed002.w.14,089
5081;9762;0.46592;49.0806581111;0.77185;1.23015;0.011006060409;B;Bed002.w.14,090
5082;9763;0.72523;61.1173854578;0.72361;1.16184;1.87658287658;B;Bed002.w.14,091
5083;9764;1.46502;3.765671;1.08949;1.04512;3.47167832168;B;Bed002.w.14,092
5084;9765;1.52805;4.84591395556;0.83992;0.91319;4.16601398601;B;Bed002.w.14,093
5085;9766;1.57277;5.20533982825;1.44523;0.94053;2.6300593346;B;Bed002.w.14,094
5086;9767;0.80372;59.7638834602;0.99837;0.90959;8.01156535772;B;Bed002.w.14,095
5087;9768;1.30103;29.3685105306;0.28333;0.99977;0.0427020703773;B;Bed002.w.14,096
5088;9769;1.36469;2.87438404687;0.88933;1.04501;4.16601398601;B;Bed002.w.14,097
5089;9770;1.21222;16.5971572031;0.97466;1.06382;1.52145265093;B;Bed002.w.14,098
5090;9771;0.87432;44.0947188284;0.76281;1.08629;1.73583916084;B;Bed002.w.14,099
5091;9772;1.31779;0.378257988166;0.59161;1.07461;0.548159735002;B;Bed002.w.14,100
5092;9773;0.59398;48.0729796312;1.00000;1.00000;34.7167832168;B;Bed002.w.14,101
5093;9774;1.10329;26.6531526939;0.73650;0.95419;0.862528775572;B;Bed002.w.14,103
5094;9775;0.67509;56.4735941938;1.30620;0.84119;0.011006060409;B;Bed002.w.14,104
5095;9776;0.76567;62.7334849383;1.26316;0.92715;1.15722610723;B;Bed002.w.14,105
5096;9777;1.66319;2.16716157143;1.09186;1.09565;0.0225141265997;B;Bed002.w.14,106
5097;9778;0.82563;59.3001883471;0.55932;1.06934;1.36144247909;B;Bed002.w.14,107
5098;9779;1.04564;60.5820724422;1.22413;0.93248;0.694335664336;B;Bed002.w.14,108
5099;9782;0.63382;62.2563050095;1.12582;0.93414;8.01156535772;B;Bed002.w.14,113
5100;9783;0.51958;47.8097691882;1.38504;0.87811;1.52145265093;B;Bed002.w.14,114
5101;9784;1.11165;46.8414255289;0.98276;0.96707;2.6300593346;B;Bed002.w.14,115
5102;9785;1.19065;36.4539529383;1.56338;1.00882;0.542449737762;B;Bed002.w.14,116
5103;9786;0.28904;34.25443275;0.32802;0.87365;1.00048366619;B;Bed002.w.14,117
5104;9787;1.43022;37.6654150556;1.54131;0.93517;0.598565227876;B;Bed002.w.14,118
5105;9788;1.21417;36.0463134163;1.01587;1.04874;17.3583916084;B;Bed002.w.14,120
5106;9789;0.69587;54.9784405;1.24528;0.98488;11.5722610723;B;Bed002.w.14,121
5107;9790;1.15281;25.5154646563;0.86645;0.97165;0.0248891317613;B;Bed002.w.14,122
5108;9791;0.89444;39.0218936979;1.34299;0.81113;0.0248891317613;B;Bed002.w.14,123
5109;9792;1.37742;3.71416261224;0.23934;1.02836;0.01080734146;B;Bed002.w.14,124
5110;9793;1.52319;10.0382810206;1.36864;1.05113;0.846750810165;B;Bed002.w.14,125
5111;9794;1.07305;47.8232508784;1.00000;0.91259;5.78613053613;B;Bed002.w.14,126
5112;9795;1.22457;9.18388079688;0.94145;1.12949;0.00215927249762;B;Bed002.w.14,127
5113;9796;1.18819;7.29913795848;0.90977;0.92324;0.0248891317613;B;Bed002.w.14,128
5114;9797;0.61775;26.1005792656;0.86645;0.96805;0.0248891317613;B;Bed002.w.14,129
5115;9798;1.17777;16.5274586172;0.77980;0.98075;0.0248891317613;B;Bed002.w.14,130
5116;9799;1.23325;38.202682298;1.00000;1.00000;34.7167832168;B;Bed002.w.14,131
5117;9800;0.54334;49.0597431837;0.89205;0.88377;0.730879646669;B;Bed002.w.14,132
5118;9801;0.57296;50.9256483047;0.95000;0.82580;3.15607120153;B;Bed002.w.14,133
5119;9802;0.67784;47.6028961975;0.69045;0.79459;1.34677176272;B;Bed002.w.14,134
5120;9803;1.05144;37.0195002079;1.29967;0.81167;0.0248891317613;B;Bed002.w.14,135
5121;9804;1.27494;8.45359424913;1.14806;1.03775;1.44653263403;B;Bed002.w.14,136
5122;9805;0.81999;41.0366428639;0.92424;0.99527;17.3583916084;B;Bed002.w.14,137
5123;9806;0.77860;32.8074695822;1.30419;0.88610;1.34677176272;B;Bed002.w.14,138
5124;9807;0.90021;47.4149253333;0.38269;0.96415;1.00048366619;B;Bed002.w.14,139
5125;9808;1.00386;29.7417792891;1.27325;0.98810;0.598565227876;B;Bed002.w.14,140
5126;9809;0.98142;36.2513258229;1.03226;0.87441;17.3583916084;B;Bed002.w.14,143
5127;9810;0.72275;57.101924;0.39040;1.09514;1.85982767233;B;Bed002.w.14,157
5128;9811;0.55021;52.16420272;0.77238;1.10050;0.803216064142;B;Bed002.w.14,158
5129;9812;1.14635;19.6930820388;0.79976;1.01897;2.57161357161;B;Bed002.w.14,159
5130;9813;0.77559;37.5858535918;0.23934;1.00538;0.01080734146;B;Bed002.w.14,160
5131;9814;0.64407;45.797134455;0.78125;0.96294;6.94335664336;B;Bed002.w.14,161
5132;9815;0.54760;43.26346525;0.34803;0.73672;0.0345669929142;B;Bed002.w.14,162
5133;9816;0.70160;45.3526115579;1.43634;0.87656;1.52145265093;B;Bed002.w.14,163
5134;9817;1.00819;45.5161446531;0.73650;0.75431;0.862528775572;B;Bed002.w.14,165
5135;9818;0.52953;50.20302102;1.17119;0.70159;1.85982767233;B;Bed002.w.14,166
5136;9819;0.15320;21.1822670937;0.27261;0.65086;0.803216064142;B;Bed002.w.14,167
5137;9820;0.99807;29.5701516562;0.60782;0.85458;2.57161357161;B;Bed002.w.14,168
5138;9821;0.83033;38.2961245714;0.19147;0.92278;0.01080734146;B;Bed002.w.14,169
5139;9822;0.55952;44.2058446875;0.62500;0.77998;6.94335664336;B;Bed002.w.14,170
5140;9823;0.80738;53.1566984722;0.32126;0.82817;0.0345669929142;B;Bed002.w.14,171
5141;9824;0.78168;61.7579983;1.17119;0.85059;1.85982767233;B;Bed002.w.14,172
5142;9839;0.28033;35.43653824;0.48341;0.89462;2.67052178591;B;Bed002.w.14,200
5143;9840;0.31347;36.8314268153;1.21078;0.88193;8.01156535772;B;Bed002.w.14,201
5144;9846;0.38027;32.7747795372;0.65761;1.05376;3.15607120153;B;Bed002.w.14,210
5145;9875;0.93351;63.2169963061;0.66707;0.98674;2.81487431487;B;Bed002.w.14,249
5146;9876;1.76015;5.86405006612;0.92598;1.13696;3.54252889967;B;Bed002.w.14,250
5147;9877;1.79307;4.29302595313;1.32353;1.04251;13.8867132867;B;Bed002.w.14,251
5148;9878;0.99131;71.1998652893;0.84882;0.98206;3.54252889967;B;Bed002.w.14,252
5149;9879;1.35753;64.35188001;1.01299;1.01928;11.5722610723;B;Bed002.w.14,253
5150;9880;0.90560;47.6987881333;1.14629;1.01889;0.408967341559;B;Bed002.w.14,254
5151;9881;1.59244;47.4330806464;1.22222;1.03409;34.7167832168;B;Bed002.w.14,255
